UserId,ProductCode,ProductName,SearchProductName,Closing,ClosingUpdated,SessionId
AIOCD6301,BO105,NOVOPEN 4 .,NOVOPEN4,5,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,BO106,NOVOMIX 50 FLEXPEN [PEN] .,NOVOMIX50FLEXPENPEN,8,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,JB37,NOR METROGYL PLUS 6 TAB .,NORMETROGYLPLUS6TAB,31,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,CA75,NIFNEXT 100MG SR TAB .,NIFNEXT100MGSRTAB,10,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,BONOV6,NOVOMIX 30 FLEXPENS [PEN] .,NOVOMIX30FLEXPENSPEN,5,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,JBNIC4,NICARDIA RETARD TAB 20MG .,NICARDIARETARDTAB20MG,146,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,IN218,NOZECLEAR     1X20 ML .,NOZECLEAR1X20ML,560,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,ZI449,NIMSIMAF SYP 60ML 1X60ML .,NIMSIMAFSYP60ML1X60ML,4200,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,KN170,NOVOMIX 50 PENFILL .,NOVOMIX50PENFILL,14,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,IN229,NT SCAB SOAP   1X75GM .,NTSCABSOAP1X75GM,200,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,TH115,NEEM TAB 60S .,NEEMTAB60S,46,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,MONIT1,NITROCONTIN 2.6MG,NITROCONTIN2.6MG,141,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,MONIT2,NITROCONTIN 6.4MG,NITROCONTIN6.4MG,40,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,TH114,NEEM SYRUP 200ML .,NEEMSYRUP200ML,24,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,JJ36,NIZRAL CREAM 30GM .,NIZRALCREAM30GM,20,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,KN229,NEFOSAR TAB 30MG .,NEFOSARTAB30MG,12,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,KN232,NEFOSAR INJECTION 1ML .,NEFOSARINJECTION1ML,59,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD6301,JB62,NICARDIA XL 60 1X10 TAB .,NICARDIAXL601X10TAB,14,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS26,OFLOMAC 100 1*10,OFLOMAC1001X10,48,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AU48,ORPENEM 200 TAB(H1) 1*6,ORPENEM200TABH11X6,24,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AY27,ORIEL M TAB 1*10,ORIELMTAB1X10,24,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN56,OLIZA 5 TAB 1*10,OLIZA5TAB1X10,11,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS142,ORTHOCORT 18 TAB 1*6,ORTHOCORT18TAB1X6,13,2019-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS143,ORTHOCORT 24 TAB 1*6,ORTHOCORT24TAB1X6,10,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS217,ORATIL INJ. 750 VIAL 1*1VIAL,ORATILINJ750VIAL1X1VIAL,5,2018-08-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS145,ORATIL INJ.250 MPL 1VIAL,ORATILINJ.250MPL1VIAL,30,2018-08-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003627,OLMIN 40 CH 1*10,OLMIN40CH1X10,123,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN96,OLMARK AH TAB 1*10,OLMARKAHTAB1X10,67,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL164,OLMEGLARE A 20 TAB 1*10,OLMEGLAREA20TAB1X10,21,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL166,OLMEGLARE H 40 TAB 1*10,OLMEGLAREH40TAB1X10,3,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL165,OLMEGLARE H 20 TAB 1*10,OLMEGLAREH20TAB1X10,24,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,OTP09,OLOPINE DROPS 1*5ML,OLOPINEDROPS1X5ML,43,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN81,OLIZA 10 TAB 1X10,OLIZA10TAB1X10,24,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL162,OLMEGLARE 20 TAB 1*10,OLMEGLARE20TAB1X10,27,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL163,OLMEGLARE 40 TAB 1*10,OLMEGLARE40TAB1X10,23,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IC94,OLMEGLARE A40 TAB 1*10,OLMEGLAREA40TAB1X10,7,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IL151,OZEPAM 0.25 TAB (H1) 1*10,OZEPAM.25TABH11X10,48,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AA88,OPIPRIME 100 1*10,OPIPRIME1001X10,14,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE149,OVALIFE PLUS 1*10,OVALIFEPLUS1X10,24,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AM275,ORYZA LOTION 1*100ML,ORYZALOTION1X100ML,65,2018-02-28 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS141,ORTHOCORT 6 TAB 1*10,ORTHOCORT6TAB1X10,45,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AA89,OPIPRIME 50 1*10,OPIPRIME501X10,1,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP003,OLMESAR 40 15TAB 1*15,OLMESAR4015TAB1X15,306,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP53,OLMESAR 20 1*15,OLMESAR201X15,837,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP94,OLMESAR A 40 1*15,OLMESARA401X15,130,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP22,OLMESAR 40 A TAB 1*15,OLMESAR40ATAB1X15,45,2017-12-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE86,OMNACORTIL FORTE SYP. 1*60ML,OMNACORTILFORTESYP1X60ML,82,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN90,OLMARK 10 MG TAB 1*10,OLMARK10MGTAB1X10,30,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IO55,OZAPIN MD 5MG 1*10,OZAPINMD5MG1X10,34,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS17,OFLOMAC M FORTE SY 1*30ML,OFLOMACMFORTESY1X30ML,345,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS63,OFLOMAC OZ 1*10,OFLOMACOZ1X10,52,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN49,OLIZA  20 1*10,OLIZA201X10,13,2018-01-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AU34,ONDAMAC MD 1*10,ONDAMACMD1X10,37,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AU23,ONDAMAC ORAL SYR 1*30ML,ONDAMACORALSYR1X30ML,88,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE52,ORCERIN GM 1*10,ORCERINGM1X10,25,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN44,OLIZA 2.5 TAB 1*10,OLIZA2.5TAB1X10,25,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN210,OBELIT60 CAP. 1*10,OBELIT60CAP1X10,19,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN124,OLIMELT 2.5 1*10,OLIMELT2.51X10,417,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN48,OLIZA  15 1*10,OLIZA151X10,18,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN92,OLIMELT 5 1*10,OLIMELT51X10,377,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE17,OMNACORTIL 10 1*10,OMNACORTIL101X10,1459,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IT84,OBELIT 120 1*10,OBELIT1201X10,12,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IT32,OBETA 25MG 1*10,OBETA25MG1X10,17,2018-08-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003629,OLMIN 40MG 1*10,OLMIN40MG1X10,46,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,005316,OLMIN 40 H TAB 1*10,OLMIN40HTAB1X10,29,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003620,OLMIN 10MG 1*10,OLMIN10MG1X10,13,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003623,OLMIN 20 MG 1*10,OLMIN20MG1X10,151,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003621,OLMIN 20 CH TAB 1*10,OLMIN20CHTAB1X10,94,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE20,OMNACORTILSUSP 1*60,OMNACORTILSUSP1X60,527,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP11,OMNITAN 25 1*15,OMNITAN251X15,11,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE21,OMNACORTIL 30 MG 1*10,OMNACORTIL30MG1X10,108,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS58,ORNAMAC TAB 1*10,ORNAMACTAB1X10,27,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP06,OMNITAN H 1*15,OMNITANH1X15,66,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IO54,OZAPIN MD 2.5 1*10,OZAPINMD2.51X10,15,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IO19,OZEPAM 0.5 TAB (H1) 1*10,OZEPAM.5TABH11X10,46,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003622,OLMIN 20 LN 1*10,OLMIN20LN1X10,8,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003628,OLMIN 40 LN 1*10,OLMIN40LN1X10,23,2019-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,005319,OLMIN TRIO 40 1*10,OLMINTRIO401X10,36,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE135,OXAMAC TAB 1*10,OXAMACTAB1X10,30,2018-02-28 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN102,OLMARK CT20 1*10,OLMARKCT201X10,20,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN103,OLMARK CT40 1*10,OLMARKCT401X10,18,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AHT71,OBEMAC SACHET 1*5,OBEMACSACHET1X5,31,2018-09-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AHT70,OBEMAC CAP 1*10,OBEMACCAP1X10,10,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN94,OLMARK H TAB 1*10,OLMARKHTAB1X10,22,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE37,ORTHOCORT 12 TAB 1*6,ORTHOCORT12TAB1X6,27,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN21,OLMARK H40 TAB 1*10,OLMARKH40TAB1X10,13,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP19,OLMESAR M25 TAB 1*10,OLMESARM25TAB1X10,81,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP20,OLMESAR M50 TAB 1*10,OLMESARM50TAB1X10,196,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN20,OLMARK A40 TAB 1*10,OLMARKA40TAB1X10,34,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE19,OMNACORTIL 40 1*10,OMNACORTIL401X10,151,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS76,ORATIL 125 DT 1*10,ORATIL125DT1X10,13,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS132,ORATIL CV 500 1*6,ORATILCV5001X6,32,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS33,OFLOMAC TZ 1*10,OFLOMACTZ1X10,33,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP12,OMNITAN 50 1*15,OMNITAN501X15,26,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IO56,OZAPIN MD 10 1*10,OZAPINMD101X10,49,2018-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE18,OMNACORTIL 20 1*10,OMNACORTIL201X10,409,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AL57,OMETAB20 1*10,OMETAB201X10,3,2019-05-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE16,OMNACORTIL 5 1*10,OMNACORTIL51X10,1237,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN93,OLIMELT 10 1*10,OLIMELT101X10,230,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS29,OFLOMAC 400 1*10,OFLOMAC4001X10,19,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS121,OFLOMAC FORTE SYRUP 1*30ML,OFLOMACFORTESYRUP1X30ML,255,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN52,OLIMELT 15 1*10,OLIMELT151X10,34,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP95,OLMESAR H 15T 1*15,OLMESARH15T1X15,306,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP93,OLMESAR A 15TABS 1*15,OLMESARA15TABS1X15,314,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN53,OLIMELT 20 1*10,OLIMELT201X10,20,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AU78,ORPENEM ER 1*6S,ORPENEMER1X6S,7,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MP002,OLMESAR H 40 1*15T,OLMESARH401X15T,173,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,002329,OLMARK 20 1*15,OLMARK201X15,37,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN92,OLMARK 20 1*10,OLMARK201X10,51,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,007330,OLMARK 40 1*15TAB,OLMARK401X15TAB,21,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,004114,OLMESAR 10 1*15,OLMESAR101X15,117,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS118,OLMESAR 10 1*10,OLMESAR101X10,52,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AU26,ONDAMAC INJ 2ML,ONDAMACINJ2ML,40,2018-06-30 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003624,OLMIN 20A 1*10,OLMIN20A1X10,31,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003626,OLMIN 20H 1*10,OLMIN20H1X10,64,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,003625,OLMIN 20AH 1*10,OLMIN20AH1X10,22,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN90,OLIZA 7.5 1*10,OLIZA7.51X10,4,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS27,OFLOMAC 200 1*10,OFLOMAC2001X10,177,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS131,ORATIL CV 250 1*10,ORATILCV2501X10,37,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE24,OMNACORTIL DROPS 1*10ML,OMNACORTILDROPS1X10ML,83,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN102,OLIMELT 7.5 1*10,OLIMELT7.51X10,34,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS130,ORATIL 500 1*6,ORATIL5001X6,62,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS205,OFLOMAC I.V.100 ML 100ML,OFLOMACIV100ML100ML,42,2018-08-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE122,OVALIFE 1*10,OVALIFE1X10,45,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN152,ORIEL 5 TAB 1*10,ORIEL5TAB1X10,179,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,IN152,ORIEL TAB 1*10,ORIELTAB1X10,87,2018-02-28 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,ZN95,OLMARK A TAB 1*10,OLMARKATAB1X10,33,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS40,OFLOMAC SUSP 1*60ML,OFLOMACSUSP1X60ML,70,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,GE45,ORCERIN 1*10,ORCERIN1X10,34,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS28,OFLOMAC 300 1*10,OFLOMAC3001X10,29,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MR06,OMNACORTIL 2.5 1*10,OMNACORTIL2.51X10,85,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS32,OFLOMAC SUSP 1*30ML,OFLOMACSUSP1X30ML,135,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS129,ORATIL 250 1*10,ORATIL2501X10,59,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AQ139,OROPRAZ 20 1*10,OROPRAZ201X10,40,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,AQ140,OROPRAZ 40 1*10,OROPRAZ401X10,100,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP47,OLMESAR CH20 1*10,OLMESARCH201X10,189,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,CVP48,OLMESAR CH40 1*10,OLMESARCH401X10,147,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,005318,OLMIN TRIO 1*10,OLMINTRIO1X10,13,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,004956,ORATILLZ600 1*10,ORATILLZ6001X10,19,2019-07-16 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
MHTH200024,MS228,ORATILLZ 1*10,ORATILLZ1X10,29,2019-05-07 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEOMS,ORNAMAC SYP 30ML,ORNAMACSYP30ML,2,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLOA,OPTINEURON AMP. 3ML,OPTINEURONAMP3ML,290,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEON,ORCERIN TAB 10S,ORCERINTAB10S,8,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEOC3,OFLOMAC 300MG TAB 6S,OFLOMAC300MGTAB6S,25,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AGOS,OSTEBON SY. 200ML.,OSTEBONSY200ML,13,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,COB6,OXCARB 600MG TAB 10S,OXCARB600MGTAB10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,RYOH4,OLVANCE H40MG TAB 10S,OLVANCEH40MGTAB10S,16,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SOT6,OXETOL 600 TAB 10S,OXETOL600TAB10S,43,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SOX7,ONCOTREX 7.5 TAB 10S,ONCOTREX7.5TAB10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TO6,OLEPTAL OD 600 10S,OLEPTALOD60010S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,RYO2,OLVANCE 20 TAB 10S,OLVANCE20TAB10S,18,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,RYH2,OLVANCE H20 10S,OLVANCEH2010S,14,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,RYO4,OLVANCE 40 TAB 10S,OLVANCE40TAB10S,21,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TO3,OLEPTAL OD 300 10S,OLEPTALOD30010S,8,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,PTOT,OFLOX TZ CAPS 10S,OFLOXTZCAPS10S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APOT,ORNIDA 500MG TAB 10S,ORNIDA500MGTAB10S,12,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,FDOF,OCUFLUR DOP 5ML,OCUFLURDOP5ML,21,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,FDO4,OCUVIR DT 400MG TAB. 5S,OCUVIRDT400MGTAB5S,34,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,STOD,OMEZ D SR CAPS 15S,OMEZDSRCAPS15S,99,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AKOC,OLESOFT CREAM 60GM,OLESOFTCREAM60GM,69,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AGOZ,OFLER OZ TAB 10S,OFLEROZTAB10S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AGO1,OMNICEF O 100 DT 10S,OMNICEFO100DT10S,88,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEOL5,ORATIL 500MG TAB 6S,ORATIL500MGTAB6S,11,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,KOI,OXYTOCIN INJ 1ML,OXYTOCININJ1ML,2400,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCOAH,OLMAT 20 AMH TAB 10S,OLMAT20AMHTAB10S,24,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
